customer_id,age,segment,credit_score,employment_status,income
747,32,Prime,761,Employed,50713
748,49,Near-Prime,681,Self-Employed,48549
749,68,Subprime,632,Employed,25766
750,37,Near-Prime,716,Employed,52523
751,27,Prime,737,Employed,60488
752,33,Subprime,604,Employed,25635
753,22,Near-Prime,678,Employed,49280
754,24,Prime,715,Self-Employed,59453
755,30,Prime,801,Employed,45674
756,59,Near-Prime,682,Unemployed,15576
757,44,Near-Prime,782,Employed,42075
758,37,Near-Prime,598,Self-Employed,40150
759,72,Subprime,546,Employed,22866
760,26,Near-Prime,681,Employed,49436
761,39,Prime,795,Self-Employed,60172
762,25,Prime,765,Employed,61292
763,52,Prime,762,Employed,49924
764,30,Near-Prime,623,Employed,46672
765,29,Prime,703,Employed,64118
766,47,Near-Prime,696,Employed,34649
767,33,Near-Prime,611,Employed,28664
768,39,Subprime,548,Employed,31488
769,41,Prime,770,Employed,39266
770,44,Subprime,521,Employed,28912
771,58,Prime,814,Employed,50527
772,24,Subprime,653,Employed,35311
773,44,Prime,687,Self-Employed,51071
774,55,Prime,712,Employed,66072
775,23,Near-Prime,565,Employed,35886
776,24,Prime,718,Self-Employed,64999
777,57,Prime,780,Employed,75603
778,60,Near-Prime,659,Employed,31455
779,68,Near-Prime,703,Employed,42336
780,74,Near-Prime,603,Employed,61990
781,55,Near-Prime,719,Employed,40532
782,51,Near-Prime,652,Employed,40494
783,64,Prime,750,Employed,62884
784,45,Prime,746,Employed,55410
785,60,Prime,699,Employed,37927
786,33,Subprime,510,Employed,34793
787,24,Near-Prime,728,Employed,23976
788,66,Prime,765,Employed,50832
789,34,Prime,792,Employed,67074
790,33,Subprime,599,Self-Employed,25860
791,47,Prime,755,Employed,48063
792,26,Near-Prime,593,Unemployed,12637
793,37,Near-Prime,666,Unemployed,8000
794,56,Near-Prime,678,Employed,30222
795,60,Prime,828,Employed,57745
796,69,Subprime,621,Employed,26902
797,55,Subprime,672,Unemployed,8000
798,37,Near-Prime,709,Employed,45095
799,61,Near-Prime,644,Employed,43715
800,22,Subprime,587,Employed,25841
801,33,Near-Prime,691,Employed,37669
802,72,Prime,712,Employed,59703
803,22,Near-Prime,660,Employed,49522
804,72,Near-Prime,669,Employed,37737
805,48,Prime,814,Employed,61546
806,63,Near-Prime,575,Employed,44521
807,46,Subprime,652,Employed,33275
808,42,Subprime,523,Employed,28235
809,67,Prime,695,Employed,45876
810,63,Prime,797,Employed,50375
811,23,Subprime,623,Employed,30057
812,55,Subprime,655,Employed,38910
813,32,Prime,782,Employed,50159
814,44,Subprime,703,Self-Employed,32828
815,25,Subprime,613,Employed,26031
816,40,Near-Prime,672,Employed,40883
817,59,Near-Prime,697,Employed,52123
818,59,Prime,799,Employed,62642
819,33,Prime,718,Employed,42587
820,61,Prime,723,Employed,49275
821,73,Subprime,561,Self-Employed,35537
822,65,Prime,665,Employed,56418
823,32,Prime,755,Employed,43511
824,33,Prime,674,Employed,46810
825,30,Near-Prime,682,Employed,45627
826,53,Subprime,631,Employed,33966
827,60,Prime,730,Self-Employed,55178
828,74,Prime,817,Self-Employed,79753
829,36,Near-Prime,606,Employed,46593
830,65,Prime,797,Employed,52565
831,55,Prime,777,Employed,46842
832,23,Prime,681,Employed,45251
833,25,Prime,850,Employed,58354
834,46,Prime,747,Employed,50112
835,31,Prime,714,Self-Employed,71737
836,27,Prime,693,Employed,69663
837,73,Subprime,566,Employed,31798
838,30,Prime,744,Employed,43210
839,62,Near-Prime,685,Employed,34622
840,72,Near-Prime,665,Self-Employed,50045
841,54,Prime,775,Employed,49369
842,23,Near-Prime,660,Employed,48977
843,28,Prime,672,Employed,59746
844,51,Subprime,571,Employed,28310
845,31,Prime,655,Employed,47971
846,65,Prime,764,Employed,54057
847,27,Prime,710,Employed,56896
848,65,Subprime,589,Employed,34195
849,22,Near-Prime,745,Employed,32914
850,26,Near-Prime,632,Employed,37897
851,61,Prime,792,Self-Employed,55448
852,52,Near-Prime,658,Employed,45301
853,40,Prime,820,Employed,45915
854,54,Subprime,558,Unemployed,8000
855,70,Prime,716,Self-Employed,61739
856,36,Prime,777,Employed,39820
857,45,Prime,732,Employed,67849
858,32,Prime,716,Employed,53440
859,27,Near-Prime,656,Employed,27619
860,59,Prime,748,Employed,50195
861,37,Near-Prime,747,Employed,43032
862,65,Prime,672,Employed,49672
863,31,Near-Prime,681,Employed,40160
864,26,Prime,774,Unemployed,12220
865,43,Prime,757,Employed,52978
866,47,Near-Prime,745,Employed,32503
867,66,Prime,747,Employed,52010
868,26,Prime,742,Unemployed,14244
869,58,Subprime,615,Self-Employed,38110
870,22,Subprime,585,Unemployed,8000
871,42,Prime,734,Self-Employed,65910
872,40,Prime,770,Employed,57501
873,45,Near-Prime,647,Employed,47391
874,35,Prime,725,Self-Employed,49495
875,69,Prime,728,Unemployed,8000
876,49,Prime,804,Employed,60844
877,28,Near-Prime,518,Employed,32472
878,57,Near-Prime,699,Employed,28893
879,69,Prime,751,Employed,41815
880,72,Prime,682,Employed,61009
881,53,Prime,762,Employed,56394
882,42,Near-Prime,703,Employed,46259
883,70,Prime,773,Employed,61690
884,67,Prime,643,Employed,50790
885,25,Near-Prime,748,Employed,39436
886,59,Prime,720,Employed,49885
887,38,Near-Prime,714,Employed,38317
888,58,Prime,779,Employed,45327
889,74,Prime,714,Employed,58904
890,73,Prime,776,Employed,65751
891,57,Near-Prime,660,Employed,33467
892,50,Subprime,455,Unemployed,13843
893,71,Subprime,650,Employed,28681
894,51,Prime,718,Employed,57410
895,30,Near-Prime,637,Employed,26404
896,35,Prime,733,Employed,36927
897,62,Prime,760,Unemployed,10432
898,68,Subprime,576,Self-Employed,32738
899,64,Prime,771,Employed,48286
900,38,Prime,696,Employed,71700
901,43,Prime,720,Employed,62349
902,53,Prime,745,Employed,45916
903,36,Prime,825,Employed,55308
904,74,Near-Prime,674,Employed,59815
905,58,Prime,793,Employed,42574
906,55,Subprime,582,Employed,31169
907,54,Subprime,550,Employed,26063
908,48,Prime,740,Employed,62068
909,22,Prime,743,Employed,67672
910,50,Prime,774,Employed,51137
911,33,Near-Prime,748,Employed,48951
912,61,Prime,764,Employed,77212
913,36,Near-Prime,739,Unemployed,10198
914,25,Prime,711,Employed,62848
915,48,Near-Prime,659,Employed,35276
916,73,Prime,721,Employed,55192
917,59,Prime,762,Employed,53233
918,65,Subprime,558,Employed,32781
919,40,Near-Prime,716,Self-Employed,49637
920,44,Prime,712,Self-Employed,53903
921,47,Subprime,582,Employed,37201
922,50,Prime,777,Employed,70300
923,65,Subprime,456,Self-Employed,33081
924,47,Near-Prime,786,Employed,35871
925,46,Prime,738,Employed,48881
926,27,Prime,668,Employed,46876
927,62,Prime,756,Employed,64491
928,67,Near-Prime,681,Employed,30305
929,73,Near-Prime,675,Self-Employed,45414
930,58,Prime,789,Employed,44188
931,25,Prime,779,Employed,63235
932,43,Subprime,597,Employed,28103
933,48,Subprime,607,Unemployed,14000
934,54,Near-Prime,674,Employed,49131
935,73,Prime,821,Self-Employed,69350
936,35,Prime,690,Employed,69608
937,52,Prime,755,Employed,56436
938,46,Subprime,583,Employed,21047
939,68,Prime,782,Self-Employed,44474
940,51,Near-Prime,637,Employed,23305
941,39,Prime,680,Employed,44163
942,29,Near-Prime,687,Employed,40550
943,49,Near-Prime,694,Self-Employed,35522
944,74,Subprime,669,Unemployed,9459
945,71,Prime,699,Unemployed,11478
946,59,Prime,796,Unemployed,9087
947,24,Prime,844,Employed,43781
948,23,Subprime,557,Employed,27680
949,49,Subprime,502,Employed,22609
950,72,Near-Prime,659,Employed,37833
951,31,Near-Prime,680,Self-Employed,50742
952,53,Near-Prime,708,Self-Employed,37835
953,58,Prime,726,Employed,72709
954,31,Subprime,673,Self-Employed,36589
955,47,Prime,705,Self-Employed,49206
956,53,Prime,680,Employed,43888
957,41,Near-Prime,735,Employed,39579
958,59,Prime,659,Employed,66533
959,51,Prime,741,Employed,50098
960,58,Near-Prime,835,Employed,47264
961,66,Prime,749,Employed,67084
962,22,Near-Prime,623,Employed,33807
963,47,Prime,747,Unemployed,8000
964,56,Prime,747,Employed,62126
965,31,Prime,756,Employed,56518
966,67,Prime,776,Unemployed,8000
967,38,Near-Prime,628,Employed,37182
968,21,Prime,817,Employed,54294
969,55,Near-Prime,692,Self-Employed,27481
970,55,Prime,779,Employed,62656
971,51,Near-Prime,648,Self-Employed,36170
972,48,Subprime,657,Employed,11297
973,59,Near-Prime,667,Employed,39809
974,21,Prime,761,Employed,47584
975,45,Prime,712,Employed,71888
976,63,Prime,710,Employed,49145
977,58,Near-Prime,714,Employed,31218
978,40,Prime,732,Self-Employed,60079
979,23,Prime,715,Employed,48395
980,71,Near-Prime,647,Employed,33764
981,22,Prime,777,Employed,60095
982,38,Near-Prime,648,Employed,31676
983,64,Prime,745,Employed,40427
984,30,Prime,750,Employed,72259
985,25,Near-Prime,584,Employed,44635
986,29,Prime,691,Employed,52357
987,22,Near-Prime,696,Employed,39972
988,54,Prime,720,Employed,60058
989,58,Prime,792,Employed,64733
990,51,Subprime,638,Self-Employed,23464
991,30,Near-Prime,715,Employed,42929
992,70,Near-Prime,770,Employed,35946
993,32,Prime,746,Employed,53110
994,56,Near-Prime,712,Employed,41285
995,74,Prime,726,Employed,54933
996,41,Prime,848,Employed,62355
997,69,Subprime,699,Employed,30922
998,67,Prime,750,Employed,39918
999,26,Subprime,603,Employed,19853
1000,68,Prime,804,Employed,51302
1001,69,Prime,744,Employed,73286
1002,23,Near-Prime,647,Unemployed,8000
1003,30,Subprime,632,Unemployed,9375
1004,25,Near-Prime,683,Self-Employed,35709
1005,66,Subprime,590,Unemployed,8337
1006,46,Near-Prime,638,Employed,41425
1007,41,Near-Prime,594,Employed,51206
1008,65,Subprime,594,Self-Employed,30735
1009,46,Prime,786,Employed,46964
1010,58,Prime,740,Self-Employed,82532
1011,64,Prime,807,Employed,55785
1012,46,Subprime,537,Unemployed,8268
1013,28,Subprime,516,Employed,36472
1014,25,Prime,747,Employed,50309
1015,35,Near-Prime,675,Employed,53303
1016,36,Subprime,626,Self-Employed,22776
1017,21,Prime,719,Employed,69300
1018,36,Near-Prime,748,Self-Employed,41608
1019,57,Subprime,698,Unemployed,13873
1020,23,Prime,748,Employed,74017
1021,72,Near-Prime,742,Employed,30939
1022,67,Prime,707,Employed,67757
1023,51,Subprime,644,Unemployed,8000
1024,33,Subprime,642,Employed,21716
1025,36,Subprime,631,Employed,23179
1026,63,Prime,749,Employed,60036
1027,41,Subprime,402,Self-Employed,28198
1028,22,Subprime,541,Employed,26997
1029,74,Prime,724,Employed,56462
1030,47,Subprime,521,Unemployed,11773
1031,58,Prime,754,Self-Employed,61682
1032,46,Near-Prime,659,Employed,48753
1033,58,Prime,717,Unemployed,15460
1034,66,Prime,707,Employed,54786
1035,45,Prime,721,Employed,49789
1036,31,Near-Prime,736,Employed,44908
1037,28,Prime,723,Employed,43557
1038,28,Near-Prime,654,Self-Employed,34570
1039,53,Prime,731,Employed,64993
1040,73,Prime,763,Employed,53758
1041,27,Near-Prime,702,Self-Employed,30334
1042,58,Near-Prime,527,Employed,28081
1043,41,Prime,790,Employed,55487
1044,28,Near-Prime,751,Employed,49135
1045,71,Subprime,516,Employed,34771
1046,74,Near-Prime,631,Self-Employed,40887
1047,41,Prime,731,Employed,75089
1048,40,Prime,719,Employed,53951
1049,28,Subprime,593,Self-Employed,27168
1050,66,Prime,672,Employed,29325
1051,51,Subprime,512,Unemployed,8657
1052,70,Near-Prime,756,Employed,46816
1053,49,Subprime,524,Employed,37383
1054,68,Near-Prime,742,Unemployed,8000
1055,29,Subprime,601,Employed,30773
1056,35,Prime,677,Employed,65468
1057,50,Near-Prime,711,Employed,40089
1058,46,Prime,745,Employed,32167
1059,30,Prime,731,Employed,57472
1060,49,Near-Prime,692,Employed,46091
1061,74,Subprime,608,Employed,22315
1062,36,Subprime,622,Employed,26475
1063,56,Near-Prime,738,Employed,30756
1064,40,Prime,766,Employed,29298
1065,65,Prime,694,Employed,65270
1066,74,Near-Prime,656,Employed,39970
1067,57,Prime,850,Employed,70976
1068,42,Prime,778,Employed,63573
1069,27,Prime,844,Employed,51457
1070,43,Prime,805,Employed,54168
1071,61,Prime,759,Employed,60661
1072,60,Prime,762,Employed,64668
1073,49,Prime,748,Employed,58226
1074,36,Prime,680,Employed,66055
1075,58,Subprime,581,Self-Employed,26219
1076,48,Prime,798,Self-Employed,45028
1077,68,Prime,726,Employed,54351
1078,58,Near-Prime,700,Self-Employed,41641
1079,51,Prime,784,Employed,42984
1080,34,Subprime,525,Unemployed,8000
1081,73,Near-Prime,657,Employed,43579
1082,53,Prime,709,Employed,50936
1083,29,Prime,717,Self-Employed,53341
1084,47,Subprime,502,Employed,25841
1085,44,Subprime,525,Employed,37123
1086,33,Prime,806,Employed,67617
1087,46,Near-Prime,634,Self-Employed,30101
1088,49,Prime,755,Employed,49672
1089,71,Subprime,549,Unemployed,12550
1090,69,Prime,797,Employed,61019
1091,63,Subprime,658,Employed,27751
1092,48,Near-Prime,723,Employed,30899
1093,48,Near-Prime,695,Employed,34539
1094,28,Near-Prime,668,Employed,35865
1095,43,Prime,702,Employed,57769
1096,49,Prime,827,Employed,72037
1097,25,Prime,719,Employed,48131
1098,62,Prime,776,Employed,44739
1099,27,Near-Prime,732,Self-Employed,39131
1100,62,Prime,727,Employed,65317
1101,56,Prime,791,Employed,40531
1102,61,Subprime,625,Employed,36721
1103,47,Subprime,683,Unemployed,9483
1104,66,Subprime,551,Employed,23594
1105,22,Subprime,502,Employed,18398
1106,45,Prime,729,Employed,62065
1107,29,Prime,758,Self-Employed,53288
1108,73,Near-Prime,682,Employed,41365
1109,47,Near-Prime,660,Employed,32793
1110,21,Prime,673,Employed,51809
1111,43,Subprime,608,Employed,25080
1112,30,Prime,828,Self-Employed,53994
1113,62,Prime,768,Employed,48304
1114,72,Near-Prime,710,Self-Employed,27726
1115,45,Near-Prime,708,Employed,61827
1116,74,Near-Prime,699,Self-Employed,29092
1117,23,Prime,787,Self-Employed,56814
1118,26,Subprime,603,Employed,17367
1119,26,Prime,737,Employed,35029
1120,73,Prime,718,Employed,55978
1121,22,Subprime,565,Employed,29046
1122,38,Subprime,598,Self-Employed,35568
1123,43,Subprime,561,Self-Employed,30397
1124,22,Subprime,598,Employed,27101
1125,32,Near-Prime,701,Self-Employed,32403
1126,42,Near-Prime,721,Employed,51992
1127,57,Prime,801,Self-Employed,64288
1128,40,Prime,753,Employed,42536
1129,59,Prime,697,Employed,55379
1130,44,Prime,736,Employed,56440
1131,68,Near-Prime,682,Employed,37234
1132,40,Prime,676,Employed,62718
1133,21,Prime,805,Employed,63317
1134,21,Prime,755,Employed,53095
1135,37,Near-Prime,699,Self-Employed,37753
1136,21,Prime,804,Employed,69989
1137,73,Subprime,542,Self-Employed,33597
1138,72,Prime,772,Employed,55723
1139,65,Prime,745,Employed,38707
1140,50,Near-Prime,670,Employed,42752
1141,61,Subprime,533,Employed,32188
1142,67,Prime,816,Employed,27454
1143,23,Near-Prime,661,Employed,42014
1144,66,Near-Prime,714,Employed,36666
1145,31,Prime,674,Employed,52791
1146,44,Subprime,650,Self-Employed,22555
1147,42,Near-Prime,732,Unemployed,9555
1148,64,Near-Prime,684,Employed,51135
1149,65,Subprime,566,Self-Employed,25321
1150,46,Subprime,604,Employed,33793
1151,33,Near-Prime,794,Self-Employed,33549
1152,21,Subprime,474,Employed,32552
1153,44,Near-Prime,719,Employed,40013
1154,30,Near-Prime,634,Unemployed,11056
1155,55,Near-Prime,679,Employed,40057
1156,44,Near-Prime,667,Employed,45133
1157,48,Prime,732,Employed,29324
1158,56,Subprime,579,Employed,19481
1159,36,Subprime,511,Unemployed,11251
1160,60,Prime,791,Employed,34564
1161,36,Subprime,472,Self-Employed,24816
1162,37,Prime,771,Employed,54456
1163,71,Prime,736,Self-Employed,46718
1164,74,Near-Prime,621,Employed,34467
1165,35,Prime,758,Employed,57715
1166,36,Subprime,486,Employed,34055
1167,35,Subprime,582,Employed,22249
1168,54,Near-Prime,608,Employed,35399
1169,31,Prime,768,Employed,47687
1170,21,Prime,713,Employed,30786
1171,35,Near-Prime,657,Employed,41133
1172,46,Subprime,597,Employed,33608
1173,71,Near-Prime,641,Employed,48133
1174,24,Prime,747,Employed,46292
1175,63,Near-Prime,604,Unemployed,8000
1176,25,Near-Prime,711,Employed,40172
1177,55,Near-Prime,768,Employed,46634
1178,33,Prime,850,Employed,56548
1179,30,Near-Prime,684,Self-Employed,42314
1180,31,Near-Prime,719,Employed,49134
1181,38,Subprime,473,Self-Employed,23565
1182,54,Prime,810,Employed,52800
1183,59,Near-Prime,718,Employed,53076
1184,61,Subprime,550,Unemployed,9409
1185,62,Prime,799,Employed,42326
1186,70,Subprime,564,Employed,23983
1187,43,Near-Prime,657,Self-Employed,32494
1188,27,Prime,769,Employed,58571
1189,59,Prime,707,Self-Employed,46040
1190,23,Near-Prime,731,Employed,42168
1191,32,Prime,707,Employed,47639
1192,27,Near-Prime,627,Self-Employed,23012
1193,69,Prime,713,Employed,58066
1194,46,Near-Prime,717,Self-Employed,41187
1195,53,Prime,725,Employed,60177
1196,57,Subprime,499,Employed,23962
1197,68,Subprime,543,Employed,23322
1198,35,Subprime,578,Employed,30408
1199,22,Near-Prime,620,Employed,52152
1200,61,Prime,703,Employed,55111
1201,27,Near-Prime,785,Unemployed,11273
1202,52,Prime,715,Employed,51784
1203,24,Prime,737,Employed,39563
1204,40,Prime,735,Employed,64674
1205,70,Prime,733,Employed,64084
1206,73,Near-Prime,711,Employed,45686
1207,56,Near-Prime,727,Employed,38544
1208,52,Prime,737,Employed,60970
1209,48,Prime,700,Self-Employed,63937
1210,33,Subprime,656,Employed,37720
1211,21,Prime,746,Employed,64885
1212,55,Prime,819,Employed,55638
1213,68,Prime,660,Employed,41917
1214,50,Near-Prime,689,Employed,41245
1215,74,Near-Prime,775,Employed,42052
1216,56,Prime,735,Employed,62090
1217,45,Prime,740,Employed,68538
1218,36,Near-Prime,694,Self-Employed,39238
1219,39,Near-Prime,652,Employed,56807
1220,21,Prime,737,Employed,37407
1221,25,Subprime,559,Employed,30516
1222,71,Prime,724,Self-Employed,47014
1223,42,Prime,799,Unemployed,8000
1224,44,Subprime,607,Self-Employed,26789
1225,63,Prime,760,Employed,40428
1226,65,Near-Prime,720,Unemployed,9515
1227,72,Prime,739,Employed,55347
1228,57,Prime,719,Employed,66185
1229,73,Subprime,543,Unemployed,8000
1230,56,Prime,750,Employed,64084
1231,56,Subprime,516,Employed,28588
1232,24,Prime,729,Employed,65288
1233,56,Prime,729,Employed,50682
1234,72,Prime,834,Employed,41677
1235,73,Near-Prime,541,Self-Employed,30260
1236,38,Prime,742,Employed,42081
1237,70,Subprime,683,Employed,30866
1238,36,Prime,754,Employed,69769
1239,61,Subprime,625,Employed,24610
1240,38,Prime,753,Employed,61291
1241,42,Subprime,539,Employed,18859
1242,22,Near-Prime,567,Employed,41442
1243,41,Near-Prime,690,Employed,45348
1244,56,Subprime,533,Unemployed,8000
1245,64,Near-Prime,639,Employed,38368
1246,59,Near-Prime,655,Self-Employed,45727
1247,67,Prime,819,Employed,25662
1248,59,Prime,846,Employed,68354
1249,49,Subprime,593,Unemployed,11061
1250,74,Near-Prime,656,Employed,45733
1251,46,Near-Prime,621,Employed,36698
1252,41,Prime,768,Employed,37772
1253,37,Prime,821,Employed,60340
1254,36,Prime,740,Employed,54174
1255,51,Near-Prime,561,Unemployed,10096
1256,71,Prime,776,Employed,65876
1257,29,Prime,789,Employed,62620
1258,51,Prime,686,Self-Employed,74212
1259,34,Prime,757,Employed,56538
1260,69,Near-Prime,702,Employed,34470
1261,57,Prime,747,Employed,53115
1262,22,Near-Prime,640,Employed,43325
1263,72,Prime,790,Employed,65158
1264,68,Prime,733,Employed,40329
1265,66,Prime,690,Employed,55085
1266,34,Prime,668,Employed,71095
1267,53,Prime,800,Employed,52597
1268,55,Prime,774,Employed,64310
1269,59,Near-Prime,684,Employed,43944
1270,67,Prime,732,Employed,64558
1271,71,Near-Prime,653,Employed,33521
1272,40,Subprime,515,Unemployed,8000
1273,22,Near-Prime,658,Employed,40162
1274,71,Prime,665,Employed,39677
1275,61,Prime,720,Employed,52302
1276,39,Prime,737,Employed,57528
1277,57,Prime,774,Employed,72846
1278,38,Subprime,577,Unemployed,11208
1279,36,Prime,781,Self-Employed,61252
1280,24,Prime,803,Self-Employed,66644
1281,32,Near-Prime,732,Unemployed,8000
1282,49,Near-Prime,703,Unemployed,9504
1283,27,Near-Prime,680,Employed,59403
1284,34,Prime,710,Employed,54208
1285,32,Prime,779,Employed,66164
1286,55,Near-Prime,763,Employed,47709
1287,25,Prime,763,Employed,40218
1288,37,Prime,826,Employed,58104
1289,62,Prime,688,Employed,56467
1290,52,Prime,703,Employed,58299
1291,30,Prime,784,Employed,47458
1292,63,Prime,760,Employed,43830
1293,37,Near-Prime,745,Self-Employed,36191
1294,25,Near-Prime,679,Employed,39217
1295,65,Subprime,527,Unemployed,13554
1296,62,Prime,741,Employed,73173
1297,29,Prime,688,Employed,68965
1298,69,Prime,704,Employed,63601
1299,53,Near-Prime,728,Employed,31965
1300,56,Near-Prime,723,Employed,36728
1301,56,Prime,764,Employed,57099
1302,38,Subprime,476,Unemployed,8102
1303,29,Prime,735,Self-Employed,60772
1304,49,Near-Prime,618,Employed,45763
1305,70,Near-Prime,738,Employed,44290
1306,34,Subprime,544,Employed,34150
1307,45,Near-Prime,625,Employed,32763
1308,35,Subprime,581,Employed,33596
1309,26,Prime,724,Employed,48043
1310,62,Subprime,669,Employed,22354
1311,49,Prime,720,Employed,60321
1312,35,Subprime,496,Employed,35295
1313,49,Near-Prime,572,Employed,43904
1314,24,Subprime,578,Self-Employed,28124
1315,38,Prime,727,Employed,58101
1316,70,Near-Prime,608,Employed,41091
1317,69,Near-Prime,739,Employed,30992
1318,64,Near-Prime,713,Employed,30059
1319,59,Prime,748,Employed,54211
1320,36,Prime,804,Employed,55798
1321,31,Prime,776,Employed,55113
1322,34,Prime,717,Employed,61761
1323,23,Subprime,517,Employed,26707
1324,71,Prime,782,Unemployed,11688
1325,70,Subprime,603,Employed,27132
1326,62,Prime,756,Employed,73233
1327,58,Prime,716,Employed,55807
1328,65,Near-Prime,710,Employed,58725
1329,62,Near-Prime,642,Self-Employed,42816
1330,38,Prime,745,Employed,52863
1331,40,Near-Prime,752,Employed,32804
1332,68,Near-Prime,646,Employed,28456
1333,45,Prime,687,Employed,45085
1334,58,Subprime,516,Self-Employed,22722
1335,33,Subprime,639,Employed,30368
1336,24,Near-Prime,692,Employed,35790
1337,34,Prime,744,Self-Employed,56869
1338,53,Near-Prime,654,Employed,50255
1339,48,Prime,769,Employed,54121
1340,72,Prime,716,Employed,75791
1341,57,Prime,762,Unemployed,8000
1342,28,Prime,720,Employed,53494
1343,64,Subprime,526,Employed,24764
1344,54,Near-Prime,648,Self-Employed,47492
1345,64,Near-Prime,661,Self-Employed,22081
1346,25,Prime,748,Employed,40568
1347,74,Prime,759,Employed,53926
1348,25,Prime,602,Employed,70513
1349,51,Subprime,531,Self-Employed,29355
1350,65,Prime,734,Self-Employed,41484
1351,29,Subprime,670,Unemployed,8000
1352,62,Near-Prime,625,Employed,53383
1353,52,Prime,756,Employed,48788
1354,53,Near-Prime,754,Employed,32456
1355,23,Prime,697,Unemployed,14432
1356,50,Subprime,603,Self-Employed,34066
1357,70,Subprime,531,Employed,35644
1358,32,Prime,729,Employed,45499
1359,49,Prime,717,Employed,39748
1360,23,Near-Prime,643,Employed,41065
1361,46,Subprime,743,Unemployed,11005
1362,50,Prime,783,Employed,58646
1363,29,Near-Prime,735,Employed,51825
1364,46,Near-Prime,704,Employed,26129
1365,22,Near-Prime,599,Self-Employed,46877
1366,23,Prime,765,Employed,44033
1367,66,Near-Prime,733,Employed,46845
1368,24,Subprime,528,Unemployed,8575
1369,45,Prime,788,Employed,46860
1370,71,Prime,778,Employed,48900
1371,33,Subprime,691,Employed,19326
1372,59,Prime,733,Employed,55404
1373,64,Subprime,514,Employed,23363
1374,55,Prime,735,Employed,62862
1375,43,Prime,807,Employed,61400
1376,29,Subprime,470,Employed,38128
1377,22,Prime,667,Employed,58663
1378,74,Near-Prime,684,Employed,44165
1379,61,Prime,732,Employed,69000
1380,64,Near-Prime,680,Unemployed,8117
1381,51,Prime,787,Employed,40117
1382,64,Prime,727,Employed,57000
1383,67,Subprime,467,Employed,19464
1384,22,Prime,831,Employed,79539
1385,52,Near-Prime,630,Employed,51643
1386,38,Prime,707,Employed,76639
1387,33,Near-Prime,735,Employed,40499
1388,66,Prime,734,Employed,60505
1389,25,Subprime,576,Employed,25243
1390,62,Prime,769,Employed,63829
1391,64,Prime,793,Employed,42844
1392,30,Prime,736,Employed,29569
1393,63,Prime,810,Employed,47092
1394,45,Near-Prime,573,Employed,28356
1395,54,Prime,780,Employed,69779
1396,57,Subprime,529,Unemployed,15447
1397,50,Prime,804,Self-Employed,40970
1398,27,Prime,755,Employed,67917
1399,26,Near-Prime,646,Employed,47611
1400,74,Near-Prime,713,Employed,27441
1401,23,Prime,785,Self-Employed,51097
1402,33,Prime,775,Employed,49198
1403,23,Prime,708,Employed,62479
1404,46,Near-Prime,655,Employed,30169
1405,44,Near-Prime,679,Employed,39209
1406,73,Prime,748,Employed,48140
1407,26,Subprime,624,Unemployed,11420
1408,63,Subprime,459,Unemployed,9349
1409,69,Near-Prime,696,Unemployed,8394
1410,62,Subprime,562,Employed,26720
1411,32,Prime,716,Employed,75360
1412,69,Prime,720,Self-Employed,50831
1413,56,Prime,741,Employed,44589
1414,22,Prime,605,Employed,60834
1415,31,Near-Prime,644,Employed,38851
1416,59,Subprime,527,Employed,19508
1417,54,Prime,771,Employed,77314
1418,46,Prime,717,Employed,51475
1419,38,Prime,741,Self-Employed,51221
1420,41,Subprime,672,Self-Employed,28959
1421,56,Prime,789,Employed,72301
1422,60,Near-Prime,725,Employed,26562
1423,72,Prime,730,Employed,57759
1424,66,Prime,771,Employed,75872
1425,64,Subprime,565,Employed,28772
1426,42,Subprime,568,Employed,20587
1427,73,Prime,766,Employed,48816
1428,50,Subprime,544,Employed,29241
1429,70,Near-Prime,754,Employed,50646
1430,63,Subprime,570,Employed,25963
1431,50,Prime,774,Employed,63266
1432,28,Near-Prime,752,Employed,28517
1433,54,Prime,791,Employed,40562
1434,67,Near-Prime,609,Unemployed,8551
1435,29,Prime,767,Employed,69380
1436,71,Prime,784,Self-Employed,55688
1437,40,Prime,785,Employed,57898
1438,60,Near-Prime,624,Self-Employed,42224
1439,45,Prime,723,Employed,66092
1440,39,Near-Prime,729,Self-Employed,35118
1441,25,Subprime,534,Employed,32129
1442,31,Prime,738,Employed,46691
1443,35,Near-Prime,758,Employed,55866
1444,28,Prime,748,Employed,46996
1445,39,Subprime,536,Unemployed,8000
1446,43,Prime,714,Employed,60496
1447,47,Near-Prime,696,Unemployed,10239
1448,60,Subprime,500,Employed,29961
1449,52,Subprime,565,Employed,29363
1450,46,Near-Prime,696,Employed,31276
1451,47,Prime,801,Employed,71133
1452,39,Near-Prime,713,Employed,47148
1453,70,Subprime,537,Unemployed,14076
1454,62,Near-Prime,738,Self-Employed,35773
1455,49,Prime,738,Self-Employed,59165
1456,59,Subprime,505,Employed,29184
1457,61,Near-Prime,671,Employed,49024
1458,53,Near-Prime,751,Employed,49281
1459,39,Prime,756,Employed,56930
1460,57,Near-Prime,680,Self-Employed,27856
1461,39,Prime,815,Employed,72796
1462,53,Near-Prime,608,Employed,44447
1463,67,Prime,698,Employed,48915
1464,36,Near-Prime,599,Employed,43252
1465,43,Subprime,602,Unemployed,8000
1466,27,Prime,756,Employed,65553
1467,46,Subprime,672,Employed,19172
