account_id,customer_id,credit_limit,balance,utilisation_rate
1254,1254,8643,2948,0.34108527131782945
1255,1255,6448,4155,0.6443858560794045
1256,1256,8396,2401,0.28596950929013815
1257,1257,6419,2515,0.39180557719270914
1258,1258,11407,5051,0.442798281756816
1259,1259,10063,5507,0.5472523104442015
1260,1260,6027,5418,0.8989547038327527
1261,1261,8995,3694,0.41067259588660365
1262,1262,3740,3843,1.0275401069518717
1263,1263,7045,2975,0.42228530872959547
1264,1264,9672,5554,0.5742349048800661
1265,1265,7941,5874,0.7397053267850396
1266,1266,8564,4032,0.47080803362914525
1267,1267,8790,2144,0.24391353811149033
1268,1268,7635,3539,0.4635232481990832
1269,1269,4548,2399,0.5274846086191732
1270,1270,5775,2361,0.4088311688311688
1271,1271,5780,6051,1.046885813148789
1272,1272,4118,2241,0.5441962117532783
1273,1273,3534,2509,0.7099603848330504
1274,1274,8951,2849,0.31828845939001227
1275,1275,9562,3861,0.40378581886634596
1276,1276,7020,3943,0.5616809116809117
1277,1277,11844,5895,0.49772036474164133
1278,1278,3114,2471,0.7935131663455363
1279,1279,8797,3101,0.3525065363191997
1280,1280,8677,4316,0.4974069378817564
1281,1281,3343,3314,0.9913251570445707
1282,1282,7513,3529,0.4697191534673233
1283,1283,4566,4713,1.0321944809461234
1284,1284,8526,5370,0.629838142153413
1285,1285,10195,6681,0.655321235899951
1286,1286,8191,5829,0.7116347210352826
1287,1287,6840,4279,0.6255847953216375
1288,1288,8107,2421,0.29863081287775994
1289,1289,11764,4114,0.34971098265895956
1290,1290,9927,5607,0.5648232094288305
1291,1291,10342,5112,0.4942951073293367
1292,1292,6897,2950,0.4277221980571263
1293,1293,5431,811,0.14932793224083962
1294,1294,5748,3235,0.5628044537230341
1295,1295,2642,1470,0.5563966691900075
1296,1296,5650,2960,0.5238938053097345
1297,1297,7979,3361,0.4212307306680035
1298,1298,11708,4165,0.3557396651861975
1299,1299,6088,7175,1.1785479632063074
1300,1300,8061,6913,0.8575859074556507
1301,1301,9358,5693,0.6083564864287241
1302,1302,2735,3282,1.2
1303,1303,11555,6590,0.5703158805711813
1304,1304,6318,3132,0.49572649572649574
1305,1305,7442,3515,0.47231926901370597
1306,1306,2431,2652,1.0909090909090908
1307,1307,7558,1799,0.23802593278645146
1308,1308,4568,3793,0.8303415061295972
1309,1309,9579,1190,0.12423008664787556
1310,1310,2693,2355,0.8744894170070553
1311,1311,8907,5149,0.5780846525204895
1312,1312,4111,3781,0.9197275602043299
1313,1313,6351,5319,0.8375059045819556
1314,1314,4101,4921,1.199951231406974
1315,1315,11024,4723,0.4284288824383164
1316,1316,5027,6032,1.1999204296797295
1317,1317,4267,2955,0.6925240215608156
1318,1318,5943,4991,0.839811542991755
1319,1319,8340,2988,0.35827338129496406
1320,1320,10571,7324,0.6928388988742787
1321,1321,6851,4153,0.6061888775361262
1322,1322,11040,7404,0.6706521739130434
1323,1323,4853,4191,0.863589532248094
1324,1324,9000,2355,0.26166666666666666
1325,1325,3560,3435,0.9648876404494382
1326,1326,7464,1458,0.19533762057877813
1327,1327,7914,3162,0.3995451099317665
1328,1328,5387,3707,0.6881381102654539
1329,1329,8164,9188,1.1254287114159727
1330,1330,8856,4408,0.4977416440831075
1331,1331,4016,2722,0.6777888446215139
1332,1332,6383,4068,0.6373178756070813
1333,1333,10652,2649,0.248685692827638
1334,1334,3474,3027,0.8713298791018999
1335,1335,4969,4351,0.8756288991748843
1336,1336,7166,3269,0.4561819704158526
1337,1337,6901,1876,0.27184466019417475
1338,1338,5172,2863,0.5535576179427688
1339,1339,9452,4345,0.45969107067287346
1340,1340,5667,2161,0.3813305099700018
1341,1341,9672,2827,0.2922870140612076
1342,1342,5476,2701,0.49324324324324326
1343,1343,4523,4453,0.9845235463188149
1344,1344,7360,4962,0.6741847826086956
1345,1345,6757,3631,0.5373686547284298
1346,1346,7648,4124,0.5392259414225942
1347,1347,9340,3936,0.4214132762312634
1348,1348,7973,2165,0.2715414524018563
1349,1349,2469,2738,1.1089509923045768
1350,1350,8322,4186,0.5030040855563567
1351,1351,4198,3443,0.8201524535493092
1352,1352,6065,2036,0.33569661995053585
1353,1353,11901,4025,0.3382068733719856
1354,1354,7148,7531,1.0535814213766088
1355,1355,10317,2308,0.22370844237665988
1356,1356,1891,1488,0.7868852459016393
1357,1357,3214,2718,0.8456751711263223
1358,1358,6871,3422,0.49803522049192256
1359,1359,8633,1946,0.22541410865284373
1360,1360,4960,3396,0.6846774193548387
1361,1361,3122,1337,0.4282511210762332
1362,1362,11122,5167,0.464574716777558
1363,1363,6712,3487,0.5195172824791419
1364,1364,7510,3580,0.4766977363515313
1365,1365,3598,2939,0.8168426903835464
1366,1366,9115,3779,0.4145913329676358
1367,1367,7450,5548,0.7446979865771812
1368,1368,5006,4889,0.9766280463443867
1369,1369,5903,3780,0.6403523632051499
1370,1370,8297,2229,0.268651319754128
1371,1371,4534,4895,1.079620644022938
1372,1372,8615,3898,0.45246662797446313
1373,1373,2589,1955,0.7551178061027424
1374,1374,5900,1637,0.2774576271186441
1375,1375,7102,3842,0.5409743734159391
1376,1376,1811,1121,0.6189950303699614
1377,1377,9116,4810,0.5276437033786748
1378,1378,7344,7605,1.0355392156862746
1379,1379,6478,3867,0.5969435010805805
1380,1380,6386,5928,0.928280613842781
1381,1381,10690,3657,0.34209541627689427
1382,1382,8994,5076,0.5643762508338893
1383,1383,1889,1065,0.563790365272631
1384,1384,9772,4055,0.41496111338518216
1385,1385,5918,5907,0.9981412639405205
1386,1386,8686,3116,0.3587381994013355
1387,1387,5179,4517,0.8721760957713844
1388,1388,9173,5525,0.6023111304916603
1389,1389,4009,4484,1.1184834123222749
1390,1390,13781,3582,0.25992308250489804
1391,1391,9224,4877,0.5287294015611448
1392,1392,12022,5127,0.4264681417401431
1393,1393,9715,5957,0.6131755018013382
1394,1394,5850,1866,0.318974358974359
1395,1395,9297,4696,0.505109175002689
1396,1396,2278,2065,0.9064969271290606
1397,1397,9611,1455,0.15138903339923004
1398,1398,5015,1590,0.317048853439681
1399,1399,4706,1336,0.28389290267743306
1400,1400,6164,3111,0.504704737183647
1401,1401,11387,6062,0.532361464828313
1402,1402,11861,5685,0.4793019138352584
1403,1403,8526,4053,0.4753694581280788
1404,1404,6233,2755,0.44200224610941763
1405,1405,7476,6534,0.8739967897271268
1406,1406,6341,2835,0.4470903642958524
1407,1407,3904,3351,0.8583504098360656
1408,1408,2672,2899,1.0849550898203593
1409,1409,5742,2593,0.45158481365377917
1410,1410,3040,2757,0.9069078947368421
1411,1411,9870,5068,0.5134751773049645
1412,1412,10100,3718,0.3681188118811881
1413,1413,10782,5906,0.5477647931738082
1414,1414,9696,5057,0.5215552805280528
1415,1415,6257,3940,0.6296947418890843
1416,1416,5354,4374,0.8169592827792305
1417,1417,5951,3145,0.5284826079650479
1418,1418,12391,7041,0.5682350092809297
1419,1419,8420,3868,0.45938242280285035
1420,1420,4070,4599,1.1299754299754299
1421,1421,8348,4581,0.548754192620987
1422,1422,4946,1445,0.2921552769915083
1423,1423,9969,2385,0.23924164911224796
1424,1424,11084,6953,0.6273006134969326
1425,1425,3973,3131,0.7880694689151775
1426,1426,2957,2634,0.8907676699357457
1427,1427,15000,9313,0.6208666666666667
1428,1428,4698,3985,0.8482332907620264
1429,1429,7400,4865,0.6574324324324324
1430,1430,3147,1991,0.632666031140769
1431,1431,7749,3917,0.5054845786553104
1432,1432,5580,4281,0.7672043010752688
1433,1433,11162,4055,0.363286149435585
1434,1434,4514,2101,0.46544085068675234
1435,1435,6863,5791,0.8438000874253242
1436,1436,10079,4395,0.4360551642027979
1437,1437,9638,3348,0.34737497406100853
1438,1438,4844,3833,0.7912881915772089
1439,1439,6817,3015,0.44227666128795656
1440,1440,8156,3530,0.4328102010789603
1441,1441,3857,3744,0.9707026186155043
1442,1442,6272,2019,0.32190688775510207
1443,1443,4059,3918,0.9652623798965262
1444,1444,8276,4338,0.5241662638956017
1445,1445,4232,3304,0.780718336483932
1446,1446,10190,4752,0.4663395485770363
1447,1447,7697,6393,0.8305833441600624
1448,1448,2009,1801,0.8964659034345446
1449,1449,3723,4467,1.1998388396454471
1450,1450,8138,7138,0.8771196854263947
1451,1451,11665,6102,0.5231033004714959
1452,1452,6538,3024,0.4625267665952891
1453,1453,5848,4756,0.8132694938440492
1454,1454,6913,5155,0.7456965138145523
1455,1455,11085,3620,0.32656743346865136
1456,1456,3544,4158,1.1732505643340858
1457,1457,4828,2197,0.45505385252692626
1458,1458,4687,2449,0.5225090676338809
1459,1459,9363,3423,0.3655879525793015
1460,1460,5682,4538,0.7986624428018303
1461,1461,5462,1798,0.3291834492859758
1462,1462,4461,1293,0.2898453261600538
1463,1463,8363,5128,0.6131770895611622
1464,1464,7090,3978,0.5610719322990126
1465,1465,3483,2030,0.5828308929084123
1466,1466,8855,2982,0.3367588932806324
1467,1467,2513,3015,1.1997612415439713
1468,1468,9046,3179,0.3514260446606235
1469,1469,4819,3947,0.8190495953517327
1470,1470,6233,3494,0.5605647360821434
1471,1471,3739,1508,0.40331639475795666
1472,1472,4122,2067,0.5014556040756915
1473,1473,4088,2145,0.524706457925636
1474,1474,8551,5074,0.5933808911238452
1475,1475,8850,4116,0.46508474576271186
1476,1476,5080,5824,1.146456692913386
1477,1477,4003,2693,0.6727454409193105
1478,1478,5548,2653,0.47819033886085077
1479,1479,5720,5472,0.9566433566433566
1480,1480,7297,4441,0.6086062765520077
1481,1481,4421,4183,0.9461660257860213
1482,1482,8557,2421,0.2829262592029917
1483,1483,6911,6904,0.998987121979453
1484,1484,6612,2903,0.43905021173623715
1485,1485,12467,4804,0.3853372904467795
1486,1486,11554,7180,0.6214298078587502
1487,1487,5180,2313,0.44652509652509653
1488,1488,4797,1999,0.4167187825724411
1489,1489,9955,4539,0.4559517830236062
1490,1490,6360,2116,0.33270440251572325
1491,1491,8736,436,0.04990842490842491
1492,1492,9853,3130,0.3176697452552522
1493,1493,8630,3200,0.3707995365005794
1494,1494,10077,2787,0.276570407859482
1495,1495,4960,3794,0.7649193548387097
1496,1496,2633,1302,0.49449297379415114
1497,1497,7473,5572,0.745617556536866
1498,1498,10951,2902,0.26499863026207654
1499,1499,14007,8213,0.5863496823017063
1500,1500,1292,685,0.5301857585139319
1501,1501,7126,1294,0.18158854897558238
1502,1502,5062,3217,0.6355195574871593
1503,1503,12512,4024,0.32161125319693096
1504,1504,9975,7117,0.7134837092731829
1505,1505,7096,3794,0.5346674182638106
1506,1506,10560,6003,0.5684659090909091
1507,1507,5170,4441,0.8589941972920696
1508,1508,6450,4337,0.6724031007751938
1509,1509,6308,4256,0.6746987951807228
1510,1510,8616,7808,0.9062209842154132
1511,1511,5314,4664,0.8776815957847196
1512,1512,5104,2574,0.5043103448275862
1513,1513,4558,4541,0.9962702939885915
1514,1514,9709,1290,0.1328664126068596
1515,1515,6174,4000,0.6478781988986071
1516,1516,7607,4952,0.6509793611147627
1517,1517,9504,8455,0.8896254208754208
1518,1518,3857,4396,1.1397459165154264
1519,1519,10999,4810,0.43731248295299574
1520,1520,3287,2706,0.823243078795254
1521,1521,7920,2103,0.265530303030303
1522,1522,3527,4232,1.1998865891692656
1523,1523,8467,3194,0.3772292429431912
1524,1524,6013,3012,0.5009146848494928
1525,1525,6993,3413,0.48805948805948807
1526,1526,10415,2592,0.24887181949111858
1527,1527,8238,1551,0.18827385287691187
1528,1528,9051,4080,0.45077891945641363
1529,1529,3734,2750,0.7364756293519015
1530,1530,6469,4089,0.6320915133714639
1531,1531,11293,6886,0.6097582573275481
1532,1532,4351,3023,0.6947828085497587
1533,1533,6855,5495,0.8016046681254558
1534,1534,10510,5431,0.5167459562321598
1535,1535,10971,4416,0.4025157232704403
1536,1536,6174,1850,0.29964366699060574
1537,1537,9509,4656,0.48964139236512777
1538,1538,8574,5716,0.6666666666666666
1539,1539,8801,5168,0.5872059993182593
1540,1540,6725,4168,0.6197769516728625
1541,1541,7170,4234,0.5905160390516039
1542,1542,6949,2887,0.41545546121744137
1543,1543,8750,4079,0.46617142857142857
1544,1544,9999,6669,0.666966696669667
1545,1545,4019,4561,1.1348594177656133
1546,1546,5675,1521,0.2680176211453745
1547,1547,4294,4512,1.0507685142058687
1548,1548,6759,1899,0.2809587217043941
1549,1549,12248,7321,0.5977302416721098
1550,1550,5533,2825,0.5105729260798844
1551,1551,2512,2361,0.9398885350318471
1552,1552,4976,1314,0.2640675241157556
1553,1553,2995,1648,0.5502504173622704
1554,1554,2381,2302,0.9668206635867282
1555,1555,11580,3993,0.34481865284974095
1556,1556,11655,3776,0.323981123981124
1557,1557,5706,5301,0.9290220820189274
1558,1558,8214,6420,0.7815924032140248
1559,1559,1684,1825,1.083729216152019
1560,1560,4195,2420,0.5768772348033373
1561,1561,12306,8792,0.714448236632537
1562,1562,7725,1666,0.21566343042071198
1563,1563,5824,3430,0.5889423076923077
1564,1564,9868,4521,0.4581475476286988
1565,1565,5224,6268,1.1998468606431854
1566,1566,9399,5516,0.5868709437174168
1567,1567,6293,3506,0.5571269664706817
1568,1568,9358,2884,0.3081855097243001
1569,1569,3862,3284,0.8503366131538063
1570,1570,6106,2259,0.36996396986570584
1571,1571,4788,3319,0.6931913116123642
1572,1572,11025,2695,0.24444444444444444
1573,1573,5496,4198,0.7638282387190685
1574,1574,2970,2887,0.9720538720538721
1575,1575,7905,2084,0.26363061353573686
1576,1576,8724,5275,0.6046538285190279
1577,1577,12404,6613,0.5331344727507256
1578,1578,5773,4606,0.7978520699809458
1579,1579,4820,2767,0.5740663900414937
1580,1580,6037,4140,0.6857710783501739
1581,1581,12510,5748,0.4594724220623501
1582,1582,7994,3419,0.42769577182887164
1583,1583,4228,2892,0.6840113528855251
1584,1584,7998,5106,0.6384096024006002
1585,1585,3628,4058,1.1185226019845644
1586,1586,10376,2829,0.27264841942945256
1587,1587,7510,6361,0.8470039946737683
1588,1588,6908,4342,0.6285466126230458
1589,1589,7098,3033,0.4273034657650042
1590,1590,5515,4145,0.7515865820489573
1591,1591,7026,5261,0.7487902077996015
1592,1592,2239,1427,0.637338097364895
1593,1593,7785,3057,0.3926782273603083
1594,1594,7814,4396,0.5625799846429486
1595,1595,7412,4082,0.550728548300054
1596,1596,6792,5739,0.8449646643109541
1597,1597,10807,6978,0.645692606643842
1598,1598,11677,7257,0.6214781193799778
1599,1599,8388,6265,0.746900333810205
1600,1600,2312,1912,0.8269896193771626
1601,1601,6638,3163,0.47649894546550164
1602,1602,5323,2651,0.49802742814202516
1603,1603,8082,3563,0.4408562237070032
1604,1604,8231,4373,0.5312841696027214
1605,1605,10575,2044,0.19328605200945626
1606,1606,6025,4163,0.690954356846473
1607,1607,8019,1951,0.24329716922309516
1608,1608,3384,2062,0.609338061465721
1609,1609,6922,3875,0.5598093036694597
1610,1610,7538,4599,0.6101087821703369
1611,1611,2714,2780,1.0243183492999264
1612,1612,4290,2599,0.6058275058275058
1613,1613,7226,6295,0.8711597010794354
1614,1614,10148,4202,0.4140717382735514
1615,1615,5552,870,0.15670028818443804
1616,1616,7282,5061,0.6950013732491074
1617,1617,2758,848,0.3074691805656273
1618,1618,5438,1954,0.3593232806178742
1619,1619,6280,2973,0.4734076433121019
1620,1620,6879,3084,0.44832097688617534
1621,1621,9890,3641,0.368149646107179
1622,1622,8900,2613,0.29359550561797754
1623,1623,5363,1977,0.36863695692709303
1624,1624,3912,4694,1.1998977505112474
1625,1625,8763,3051,0.3481684354673057
1626,1626,8708,1775,0.20383555351401011
1627,1627,10172,4026,0.3957923712151003
1628,1628,4614,1961,0.4250108365843086
1629,1629,8044,2551,0.31713078070611633
1630,1630,9096,5062,0.5565083553210203
1631,1631,7949,4454,0.5603220530884387
1632,1632,11822,3276,0.2771104720013534
1633,1633,5405,3995,0.7391304347826086
1634,1634,4599,4047,0.8799739073711677
1635,1635,2438,2399,0.9840032813781788
1636,1636,9504,779,0.08196548821548821
1637,1637,13607,3847,0.2827221283163078
1638,1638,10078,4606,0.45703512601706686
1639,1639,1906,1503,0.7885624344176285
1640,1640,2773,2130,0.7681211684096646
1641,1641,5064,2296,0.45339652448657186
1642,1642,2677,1334,0.4983190138214419
1643,1643,5418,5697,1.0514950166112957
1644,1644,6554,4295,0.6553249923710711
1645,1645,10363,5661,0.5462703850236418
1646,1646,7637,4973,0.6511719261490114
1647,1647,10048,4591,0.45690684713375795
1648,1648,1545,1289,0.8343042071197411
1649,1649,4414,1879,0.42569098323516086
1650,1650,5762,2000,0.3471017007983339
1651,1651,9294,4720,0.5078545298041748
1652,1652,10722,5127,0.47817571348628984
1653,1653,9086,5367,0.5906889720449042
1654,1654,9101,5099,0.560268102406329
1655,1655,9475,3114,0.3286543535620053
1656,1656,3244,3675,1.1328606658446363
1657,1657,6130,4922,0.802936378466558
1658,1658,11251,6228,0.5535507954848458
1659,1659,8832,6954,0.7873641304347826
1660,1660,8939,6763,0.7565723235261215
1661,1661,5949,4687,0.7878635064716759
1662,1662,7946,6063,0.7630254215957715
1663,1663,2391,2678,1.1200334588038479
1664,1664,12551,4548,0.36236156481555254
1665,1665,2323,1643,0.7072750753336203
1666,1666,2845,2897,1.0182776801405975
1667,1667,10489,3372,0.32147964534274004
1668,1668,4530,4521,0.9980132450331126
1669,1669,6193,2932,0.473437752300985
1670,1670,2407,1530,0.635646032405484
1671,1671,9555,4336,0.45379382522239664
1672,1672,5844,6874,1.176249144421629
1673,1673,4746,4131,0.870417193426043
1674,1674,3251,2833,0.8714241771762534
1675,1675,2371,1697,0.7157317587515816
1676,1676,9163,4754,0.518825712103023
1677,1677,9724,3893,0.40034965034965037
1678,1678,8234,4137,0.5024289531212047
1679,1679,7298,2135,0.29254590298711974
1680,1680,6238,3057,0.4900609169605643
1681,1681,7115,2485,0.3492621222768798
1682,1682,5372,5197,0.9674236783320923
1683,1683,8275,5643,0.6819335347432024
1684,1684,4157,3393,0.8162136155881645
1685,1685,9179,5081,0.553546137923521
1686,1686,2839,2682,0.9446988376188798
1687,1687,3479,2704,0.7772348375970106
1688,1688,12278,3618,0.29467339957647826
1689,1689,7302,3549,0.48603122432210355
1690,1690,6305,2248,0.35654242664551944
1691,1691,10847,5109,0.47100580805752745
1692,1692,6818,3256,0.47755940158404225
1693,1693,9792,3678,0.3756127450980392
1694,1694,10961,4722,0.4308001094790621
1695,1695,10034,6086,0.6065377715766395
1696,1696,10717,6315,0.5892507231501353
1697,1697,9322,4118,0.44175069727526284
1698,1698,8491,5432,0.6397361912613355
1699,1699,2951,1023,0.34666214842426296
1700,1700,4999,5126,1.0254050810162032
1701,1701,1894,1937,1.0227032734952481
1702,1702,7176,3339,0.4653010033444816
1703,1703,7118,2251,0.31624051699915706
1704,1704,5238,2945,0.5622374952271859
1705,1705,12124,6563,0.5413229957109865
1706,1706,8684,4731,0.5447950253339475
1707,1707,6362,4985,0.7835586293618358
1708,1708,9546,3252,0.3406662476429918
1709,1709,8381,3889,0.4640257725808376
1710,1710,5136,3538,0.6888629283489096
1711,1711,8554,4837,0.5654664484451718
1712,1712,8787,3958,0.4504381472630022
1713,1713,7704,7290,0.9462616822429907
1714,1714,11688,5317,0.45491101984941823
1715,1715,9949,4475,0.44979394914061716
1716,1716,4732,4815,1.0175401521555367
1717,1717,9355,5920,0.632816675574559
1718,1718,5741,2182,0.3800731579864135
1719,1719,4678,2668,0.5703292005130398
1720,1720,9975,4020,0.4030075187969925
1721,1721,7528,6954,0.9237513283740701
1722,1722,10994,4516,0.41076951064216843
1723,1723,8583,3705,0.4316672492135617
1724,1724,8338,4525,0.5426960901894938
1725,1725,7339,6204,0.8453467774901212
1726,1726,8822,4194,0.4754024030832011
1727,1727,6583,5811,0.8827282394045268
1728,1728,4161,2294,0.5513097813025715
1729,1729,2717,1789,0.6584468163415532
1730,1730,6577,5804,0.8824692108864224
1731,1731,11698,5283,0.4516156607967174
1732,1732,4565,1814,0.3973713033953998
1733,1733,6674,2572,0.3853760863050644
1734,1734,7341,2410,0.3282931480724697
1735,1735,11042,4972,0.4502807462416229
1736,1736,4511,4361,0.9667479494568831
1737,1737,8291,3321,0.40055481847786756
1738,1738,13419,6813,0.5077129443326627
1739,1739,11213,4310,0.3843752786943726
1740,1740,10413,6597,0.6335350043215212
1741,1741,4150,4980,1.2
1742,1742,7475,4271,0.571371237458194
1743,1743,4506,3361,0.7458943630714603
1744,1744,9389,4786,0.5097454467994461
1745,1745,9766,4597,0.4707147245545771
1746,1746,8199,4492,0.5478716916697158
1747,1747,9929,5181,0.5218048141806828
1748,1748,11463,4348,0.37930733664834687
1749,1749,5367,4901,0.9131730948388299
1750,1750,8891,4269,0.48014846473962436
1751,1751,4769,2732,0.572866429020759
1752,1752,5426,4430,0.8164393660154811
1753,1753,10557,4566,0.4325092355782893
1754,1754,8948,4368,0.4881537773804202
1755,1755,3547,3170,0.8937129968987877
1756,1756,2513,2054,0.817349781138082
1757,1757,3314,3188,0.9619794809897405
1758,1758,11193,3618,0.3232377378718842
1759,1759,9001,4855,0.5393845128319076
1760,1760,6043,1802,0.29819626013569417
1761,1761,9415,2403,0.255231014338821
1762,1762,2263,2715,1.1997348652231552
1763,1763,10249,2680,0.2614889257488536
1764,1764,6489,1012,0.15595623362613653
1765,1765,7120,1888,0.2651685393258427
1766,1766,6901,4906,0.710911462106941
1767,1767,5737,1673,0.29161582708732786
1768,1768,8295,2543,0.30657022302591924
1769,1769,8997,2080,0.23118817383572302
1770,1770,7189,2939,0.40881902907219364
1771,1771,11010,4234,0.3845594913714805
1772,1772,7251,4015,0.5537167287270721
1773,1773,3326,3991,1.1999398677089597
1774,1774,3021,1662,0.5501489572989077
1775,1775,5130,3229,0.6294346978557505
1776,1776,8379,4196,0.5007757488960497
1777,1777,3899,1769,0.45370607848166195
1778,1778,7080,3702,0.5228813559322034
1779,1779,10720,4181,0.3900186567164179
1780,1780,3801,3586,0.943435937911076
1781,1781,12268,5321,0.43373002934463645
1782,1782,3200,1079,0.3371875
1783,1783,8276,5345,0.6458434026099565
1784,1784,5388,5733,1.0640311804008908
1785,1785,5521,3393,0.6145625792428908
1786,1786,2840,1776,0.6253521126760564
1787,1787,6406,6093,0.951139556665626
1788,1788,6043,6212,1.0279662419328148
1789,1789,7980,3388,0.4245614035087719
1790,1790,7876,4774,0.6061452513966481
1791,1791,12793,5603,0.4379738919721723
1792,1792,7749,2441,0.3150083881791199
1793,1793,6837,4045,0.5916337574959778
1794,1794,7142,7091,0.9928591430971717
1795,1795,12712,5398,0.42463813719320326
1796,1796,10520,3092,0.29391634980988596
1797,1797,5122,3838,0.7493166731745412
1798,1798,9784,3423,0.3498569092395748
1799,1799,10252,4511,0.4400117050331643
1800,1800,7010,1820,0.25962910128388017
1801,1801,3215,1899,0.5906687402799378
1802,1802,7650,6101,0.797516339869281
1803,1803,5353,2501,0.4672146459929012
1804,1804,6499,2168,0.33358978304354514
1805,1805,8647,4046,0.4679079449520065
1806,1806,6530,3451,0.5284839203675344
1807,1807,3963,1954,0.4930608125157709
1808,1808,8746,5462,0.6245140635719186
1809,1809,11307,6415,0.5673476607411339
1810,1810,9137,4082,0.44675495239137575
1811,1811,7408,5029,0.6788606911447084
1812,1812,5111,3313,0.6482097436900802
1813,1813,7380,3860,0.5230352303523035
1814,1814,10697,3530,0.3299990651584556
1815,1815,9738,5641,0.5792770589443418
1816,1816,2314,2171,0.9382022471910112
1817,1817,7398,3037,0.4105163557718302
1818,1818,8346,4610,0.5523604121734963
1819,1819,4613,3774,0.8181226967266421
1820,1820,10868,4645,0.4274015458225984
1821,1821,8043,2776,0.3451448464503295
1822,1822,8993,3528,0.3923051262092739
1823,1823,6441,5177,0.8037571805620245
1824,1824,2848,933,0.32759831460674155
1825,1825,3805,2202,0.578712220762155
1826,1826,6129,5296,0.8640887583618861
1827,1827,7551,3207,0.4247119586809694
1828,1828,4496,4128,0.9181494661921709
1829,1829,3590,3113,0.8671309192200557
1830,1830,10130,5914,0.5838104639684106
1831,1831,2123,1570,0.7395195478097033
1832,1832,5471,3413,0.6238347651252056
1833,1833,4403,3658,0.8307971837383602
1834,1834,8853,7417,0.837795097706992
1835,1835,2160,1788,0.8277777777777777
1836,1836,5816,3718,0.6392709766162311
1837,1837,5546,2718,0.4900829426613776
1838,1838,12199,7990,0.6549717189933602
1839,1839,3901,4356,1.116636759805178
1840,1840,9273,5137,0.5539739027283511
1841,1841,11948,3443,0.2881653833277536
1842,1842,9294,3799,0.40875833871314826
1843,1843,9439,3932,0.4165695518593071
1844,1844,6197,5786,0.9336775859286751
1845,1845,4063,3210,0.7900566084174255
1846,1846,8015,5113,0.6379288833437305
1847,1847,8571,3123,0.36436821841092054
1848,1848,10620,3997,0.3763653483992467
1849,1849,3777,3665,0.9703468361133174
1850,1850,5828,5616,0.9636238846945779
1851,1851,6198,2592,0.4181994191674734
1852,1852,4998,1046,0.20928371348539415
1853,1853,2838,1302,0.4587737843551797
1854,1854,4487,4148,0.9244484065076889
1855,1855,3675,1768,0.48108843537414964
1856,1856,6413,2053,0.3201309839388742
1857,1857,7878,5140,0.6524498603706524
1858,1858,9509,785,0.08255337049111368
1859,1859,4835,3650,0.7549120992761117
1860,1860,5726,2387,0.41687041564792177
1861,1861,7056,2470,0.35005668934240364
1862,1862,3356,1642,0.4892729439809297
1863,1863,7999,2316,0.289536192024003
1864,1864,4090,3042,0.7437652811735941
1865,1865,3125,3591,1.14912
1866,1866,3971,3013,0.7587509443465122
1867,1867,7790,2808,0.36046213093709883
1868,1868,10727,4160,0.3878064696560082
1869,1869,7286,2067,0.28369475706835023
1870,1870,7327,2874,0.3922478504162686
1871,1871,4809,2109,0.438552713661884
1872,1872,11027,2763,0.2505667906048789
1873,1873,5483,5353,0.9762903519970819
1874,1874,1374,930,0.6768558951965066
1875,1875,6873,423,0.06154517677869926
1876,1876,5812,3095,0.5325189263592567
1877,1877,4532,1504,0.3318623124448367
1878,1878,5165,3418,0.6617618586640852
1879,1879,11868,5254,0.4427030670711156
1880,1880,4293,2838,0.6610761705101328
1881,1881,6702,4301,0.6417487317218741
1882,1882,3717,2813,0.7567931127253161
1883,1883,5463,1960,0.35877722862895844
1884,1884,6966,4423,0.6349411426930807
1885,1885,12264,7393,0.6028212654924984
1886,1886,8408,6071,0.7220504281636536
1887,1887,8513,3526,0.4141900622577235
1888,1888,10244,4410,0.43049590003904725
1889,1889,7377,5533,0.7500338891148163
1890,1890,3372,4046,1.1998813760379596
1891,1891,8389,3163,0.37704136369054714
1892,1892,4564,2527,0.553680981595092
1893,1893,2721,1753,0.6442484380742374
1894,1894,6721,3356,0.4993304567772653
1895,1895,7026,5930,0.8440079703956732
1896,1896,5634,2207,0.3917287894923678
1897,1897,5575,3038,0.544932735426009
1898,1898,8981,5327,0.593141075604053
1899,1899,7259,3937,0.5423612067777931
1900,1900,8329,7139,0.8571257053667908
1901,1901,7947,6514,0.8196803825342897
1902,1902,12236,4880,0.3988231448185682
1903,1903,7025,7656,1.0898220640569396
1904,1904,8941,4207,0.47052902359915
1905,1905,8422,421,0.049988126335787225
1906,1906,7638,3113,0.407567426027756
1907,1907,2628,1925,0.732496194824962
1908,1908,7796,4438,0.569266290405336
1909,1909,10045,3840,0.3822797411647586
1910,1910,7475,4595,0.6147157190635452
1911,1911,8689,4637,0.5336632523880769
1912,1912,1898,1138,0.5995785036880927
1913,1913,3981,3244,0.8148706355187139
1914,1914,5965,1990,0.3336127409891031
1915,1915,7135,3408,0.47764540995094606
1916,1916,7825,3863,0.4936741214057508
1917,1917,4680,4065,0.8685897435897436
1918,1918,6561,3907,0.5954884926078342
1919,1919,9551,4079,0.4270756988796985
1920,1920,7938,6014,0.7576215671453767
1921,1921,4840,2797,0.577892561983471
1922,1922,8275,1322,0.1597583081570997
1923,1923,3729,3181,0.853043711450791
